source,interaction,target
CUL1_FBXW7_SKP1,-1,PDCD1
MAPK1,1,PTTG1
CCND1_CDK4,1,KAT2A
PPP1CA,-1,STAT3
PRKACA,-1,LRRK2
CCNA2_CDK2,1,CDK7
CREBBP,1,STAT2
PRKCA,1,FERMT3
FZD4,1,LRP6
SHANK3,1,ACTN1
MOB1B,1,LATS1
SLBP,1,H2AX
CDK1,-1,PPM1D
PRRX1,-1,MAFG
PTPN6,-1,PKM
PTPRJ,-1,PIK3R1
HTR2C,1,GNA12
ATM,1,PRKAA2
STXBP1,1,NRXN1
PAX7,1,ASH2L_DPY30_KMT2D_RBBP5_SETD1A_SETD1B_WDR5
SIK2,1,PIK3R1
PIAS1,1,DDX5
CAST,-1,CAPN1
AKT3,1,TBX3
CCNB1_CDK1,-1,PPM1D
CHUK,-1,TRAF4
NF1,-1,KRAS
CDK1,1,LATS1
PRKCD,1,MUC1
MAPK3,-1,THRB
CSNK2A1,1,TWIST1
PPP2R5B,-1,AKT1
CSDE1,-1,FOS
ARHGAP31,-1,RHOA
ATR,-1,MDM2
EGFR,-1,LRRK1
PRKCA,-1,MYOD1
ACVR2B,1,SMAD2
CTNND2,1,CDH1
CSNK2A1,1,MRE11
PRKCZ,-1,BAX
PRKACA,1,HSF1
PDPK1,1,PRKCD
CDK5RAP2,-1,CDC20
NCK1,1,SOS1
EGFR,-1,HDAC6
MST1R,1,ABL1
CDK1,-1,FOXO1
CCNB1_CDK1,-1,DDX3X
ADAM17,1,NOTCH1
FPR1,1,GNAI1
PAK1,-1,PREX2
F2RL1,1,GNAI1
PRKCB,1,EIF4E
IFITM3,1,APH1A_NCSTN_PSEN1_PSENEN
ASXL1,1,RXRA
ITCH,-1,BID
CDK1,1,RUNX2
HRH1,1,GNAQ
FYN,-1,IKBKG
AKT2,-1,TSC1_TSC2
CSNK1A1,-1,FADD
SHC3,1,GRB2
PRKAA2,1,TSC2
HTR4,1,GNAL
AEBP2_EED_EZH2_RBBP4_SUZ12,-1,KDM5B
PIK3CA_PIK3R1,1,PIK3CG
CCNA2_CDK2,1,ESR1
CDK1,1,SP1
GSK3B,-1,PHLPP1
PTPRA,-1,LYN
PPP2R5C,1,PPP2CA
CDK5,1,PPP1R1B
PPP2CB,-1,PRKCB
CDK2,-1,GATA3
ANK3,1,GABARAP
CCNA2_CDK2,1,CEBPB
TBK1,1,SQSTM1
PPP2CB,-1,AKT2
BTRC,-1,GLI1
EIF2AK2,1,AIM2_CASP1_PYCARD
CSNK1E,1,BID
ITK,-1,BTK
CSNK2A1,1,KLF1
KSR1,1,ARAF
PPP2CA_PPP2R1A_PPP2R2B,1,MAP3K5
PTPRR,-1,MAPK7
HTR1E,1,GNAZ
CDKN1A,-1,CDK4
PLK1,1,DVL2
CUL1_RBX1_SKP1,-1,JUN
CREBBP,1,IFNAR2
MTNR1B,1,GNAZ
UBE3A,-1,DLG4
CALM2,1,PPP3CC
CDCA2,1,PPP1CC
CDK2,-1,CDKN1B
PRKAA1,-1,BTRC
TLX1,-1,ETS1
GTF2I,1,KDM1A
MYCBP2,1,RAN
EGFR,1,GNAI1
FGF1,1,FGFR3
AKT1,1,CLK2
PHLPP1,1,STK4
CHUK_IKBKB_IKBKG,-1,NCOR2
NR3C1,1,CAV1
FUS,1,SHANK1
PPP3CC,1,NFATC1
MAPK14,-1,TP63
APH1A,1,PSENEN
ICAM1,1,ITGAL
CDH1,1,LRP6
BAMBI,1,DVL2
BTG2,1,NFE2L2
FBXL7,-1,BIRC5
MYD88,1,DHX9
PHLPP1,-1,PRKCB
CHEK2,1,BECN1
PTPN22,-1,LCK
IKBKG,1,NFKB1_RELA
CDK1,1,NME1
TSHR,1,GNAQ
PAK1,1,ARAF
PRKACA,-1,APC
PTEN,1,NCL
PRKAA1,-1,EP300
HTR1D,1,GNAO1
PPM1A,-1,IKBKE
CDK1,1,TOB2
DVL1,-1,APC_AXIN1_GSK3B
SMAD3_SMAD4,1,JUN
SOD1,1,ERN1
GSK3A,-1,NOTCH1
F2RL2,1,GNAL
PREX2,1,CDC42
PLK1,-1,CDC20
SOD1,1,BCL2
DSCAM,1,STAT3
UBE2I,-1,FOS
CDK7,1,NR5A1
DOK3,1,GRB2
RNF111,1,AP2M1
PHLPP1,-1,AKT1
AKT1,-1,TAL1
HEXIM1,1,KDM5B
CDK1,-1,KDM5B
FERMT3,1,ITGB3
CDC25A,-1,RAF1
SGK1,1,FBXW7
AKT1,1,WNK1
PRKCA,-1,SRC
PRKCD,-1,EGFR
MAPK1,-1,MCRIP1
CUL2_ELOB_ELOC_RBX1_VHL,-1,EGFR
SHANK2,1,ACTN1
TLN1,1,ITGB2
CCNB1_CDK1,-1,MCL1
PRKAB1,1,ULK1
CDK1,-1,TP73
PPP1CA,1,RAF1
MAPK3,-1,BRD4
DLGAP5,1,SHANK3
HTR1E,1,GNAO1
TEK,1,PIK3CA_PIK3R1
USP13,1,MYC
ECSIT,1,MAVS
PPP2CA,1,PREX2
CABLES1,-1,CDK2
PRKAR1A,-1,PRKACA
CUL1_RBX1_SKP1,-1,AURKB
CCNB1_CDK1,1,NME1
CASP3,1,PSEN1
RHOA,1,FHL2
ERBB2,1,DOCK7
CDK1,1,HASPIN
PPP3CA,-1,FLNA
SORBS1,1,CBL
MAPK9,1,PSEN1
GSK3B,-1,RBM38
RPS6KB1,1,GLI1
PRKAR2A,-1,PRKACB
PHLPP1,-1,PRKCA
JAK2,1,APOA1
LYN,1,CD79A_CD79B_P0DOX6_P0DOX7
AKT2,-1,FOXO1
CD79A_CD79B_P0DOX6_P0DOX7,1,SYK
SIK2,-1,CDK5R1
GNAQ,1,ARHGEF25
AKT1,-1,RNF11
F2,1,F2RL1
FBXO31,-1,MDM2
AKT2,-1,STK4
KAT2A,-1,PLCG1
CREBBP_EP300,1,MEF2C
GRIN1_GRIN2A,1,CAMK2A
ILK,1,PPP1R14B
CSNK2A1,1,CCAR2
ARRB2,-1,ADRB2
CAMK1,-1,HDAC5
VCPIP1,1,VCP
CDK1,-1,EIF4EBP1
BIRC5,1,XIAP
CUL1,-1,CTNNB1
CDK1,-1,MDM4
CDK1,-1,CDKN1B
MAPK1,1,TAGLN2
CDK7,-1,E2F1
AKT3,1,CHUK
PRKCA,1,ARRB1
CUL1_SKP1_SKP2,-1,CDKN1B
RANBP2,1,TNPO1
CAMK1,1,GCM1
DOK1,-1,ITGB2
DUSP3,-1,NPM1
IL1R1,1,MAPK9
CDK5,-1,HTR1A
TLR4,1,TICAM1
CCNO,1,CDK1
HDAC3,-1,YY1
CHEK2,1,KIT
PARP10,1,G3BP1
ADRA1B,1,GNAL
RHOA,1,MAPK8
AKT2,-1,PTPN1
RNF4,-1,PML
CHFR,-1,SMARCA4
HSPA1A,1,ENPP1
GRIN1_GRIN2A,1,DLG4
PTPN12,-1,SHC1
FGFR1,1,AMOTL2
MAP3K8,1,PLK1
HDAC1,-1,NFKB1_RELA
PLK1,1,CDC25B
APH1A_NCSTN_PSEN1_PSENEN,-1,DSCAM
STK38,1,AAK1
ABL1,1,HIPK2
CSNK1A1,1,GSK3B
MAPK8,1,PKM
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,1,GAPDH
SRC,1,ARHGEF2
PPM1A,-1,APC_AXIN1_GSK3B
PHLPP1,-1,AKT3
FGFR4,1,STAT3
SYK,-1,DEPTOR
PRKCA,-1,PRKAA1
CYLD,1,MAP3K7
RNF7,-1,NF1
CREBBP_EP300,1,YY1
TRAF6,1,CSNK2A1
KDR,1,PIK3R1
EPHB2,-1,ARHGEF15
SYN3,1,ACTB
F2RL3,1,GNAS
LYN,1,MAP4K1
ROR2,1,MAPK8
PPP2R2C,-1,SRC
CAPN3,1,CDK5_CDK5R1
RASGRF2,1,CDC42
CDK1,1,KRT18
HSP90AA1,1,TGFBR1
PRKACA,-1,NEDD4L
GNG2,1,PLCG1
RPS6KA1,1,AKT1S1_DEPTOR_MLST8_MTOR_RPTOR
FBXW7,-1,DAB2IP
PRKCD,-1,CDK5
FN1,1,SDC4
PTH1R,1,GNAS
CCP110,1,CALM1
GSK3A,-1,MCL1
ITGB1BP1,-1,ITGB6
BMX,1,BCAR1
CDK1,-1,CASP9
PPP2CB,1,CHEK2
CDK1,-1,PPP1CA
ZRANB1,1,UVRAG
CUL2_ELOB_ELOC_RBX1_VHL,-1,TNFRSF1B
VCP,-1,AURKA
CUL1_FBXW7_SKP1,-1,STAT2
CSNK2A1,1,TP53
CDK5RAP2,1,CEP63
ATM,1,PIDD1
PRKACA,-1,PRKAA2
NEDD4,-1,KCNH2
STUB1,-1,TAL1
TRPM7,1,ANXA1
CSNK2B,1,RNF7
PPP1CA,1,IFIH1
MC4R,1,GNAL
PRKCG,1,GSTP1
CDC25A,1,CCNE2_CDK2
NFKB1_RELA,-1,MAP3K8
AKT2,-1,ADARB1
ADRA1B,1,GNAQ
GSK3B,-1,MUC1
G3BP1,-1,RIGI
CDK8,1,STAT1
ROCK1,1,EZR
TRIM23,1,TBK1
ARHGDIA,-1,RAC1
TNIP1,1,TAX1BP1
PRTN3,1,AGT
PHLPP1,-1,AKT2
DUSP1,-1,JUN
CUL3,-1,RHOA
MAPK14,1,JUNB
HTR1F,1,GNAI1
PTPN11,-1,SYK
EIF2AK2,-1,KDM4C
HDAC8,-1,TP53
MID1,-1,PPP2CA
PPP1CA,-1,MAPK1
ESR1,1,PIK3R1
CUL3_RBX1_SKP1,-1,PPP2R5B
INSR,-1,CALM3
CUL3_RBX1_SKP1,-1,ULK1
CUL1_RBX1_SKP1,-1,NFKBIB
MIIP,1,RELA
ADAM17,-1,MUC1
KHDRBS1,-1,CREBBP
CDK7,1,CDK1
BRAF,-1,EEF1A1
PLEKHG2,1,PIK3R3
CCNF,-1,FZR1
FYN,1,RPS6KA3
PRKACA,-1,FRAT1
DRD1,1,GNAZ
MAPK3,1,PTPN7
GSK3A,-1,NBR1
MMP2,-1,DCN
CAMK2A,-1,NCOR2
ARHGAP31,-1,CDC42
MAPK11,1,TWIST1
PPP1CA,1,CCND3
PIK3R1,1,PIK3CB
USP37,-1,FZR1
MECOM,-1,RUNX1
IGF1R,1,PIK3R3
CD22,1,SH2B1
MAPK3,-1,LAT
PRKCG,1,PEBP1
RB1,-1,TRIP11
PPP1CC,1,MDM2
CD300LB,1,GRB2
WWP2,1,WWP1
PAK1,-1,NF2
PRKCG,-1,GSK3A
SNX9,1,DNM2
FYN,-1,PTPRT
CDK2,1,FOXK2
DOCK7,1,CDC42
TNK2,1,SNX9
TNIP1,-1,TRAF3
TEK,1,SHC1
CTNND1,1,CDH2
CDK1,-1,SLBP
CDK5,-1,MAPK10
BTRC_CUL1_SKP1,1,MYC
ANAPC1_ANAPC10_ANAPC11_ANAPC13_ANAPC2_ANAPC4_ANAPC5_ANAPC7_CDC16_CDC23_CDC26_CDC27,-1,PPM1D
CDK2,1,NFYA
MAPK1,-1,APC_AXIN1_GSK3B
MAP3K11,1,PIN1
PSENEN,1,RYK
LIN7C_PALS1_PATJ,1,SMAD4
PTPN11,1,GRB7
ATR,-1,CREB1
DEF6,1,RAP1B
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,1,INSR
CUL3_RBX1_SKP1,-1,PIK3C3
AKT1,-1,ADARB1
TLN1,1,ITGB6
MAPK9,1,PIN1
PLK1,-1,RAP1GAP
KNL1,1,BUB1B
PRKACA,1,FOS
CUL1_FBXW7_SKP1,-1,GFI1
PRKCD,-1,CDH1
AKT2,-1,GSK3A
GAB2,1,PIK3CA
MAPK3,-1,CTNND1
ANAPC1_ANAPC10_ANAPC11_ANAPC13_ANAPC2_ANAPC4_ANAPC5_ANAPC7_CDC16_CDC23_CDC26_CDC27,-1,PTTG1
SKI,-1,SMAD2_SMAD4
MAPK1,1,NR5A1
TNF,1,PIK3CG
PRKACA,-1,RET
MAPK14,1,TWIST1
LIN28A,1,IGF2
IKBKE,1,NFATC1
MAPK14,1,EZH2_SUZ12
MAPK14,1,ADAM17
MMP2,1,LAMC2
ELANE,1,AGT
PAK1,-1,HACE1
APBA1,1,NRXN1
USP24,1,DDB2
PRMT1,-1,FUS
ERBB3,1,PIK3CA
RPS6KA3,-1,GSK3A
MAPK9,1,H2AX
ARHGEF12,1,RHOA
HTR1A,1,GNAI1
PTPN2,-1,SHC1
MYOG,1,ACTL6A_ARID1A_ARID1B_ARID2_SMARCA4_SMARCB1_SMARCC1_SMARCC2_SMARCD1_SMARCE1
NEDD4,1,N4BP1
PLK1,1,RSF1
RUNX2,-1,NOTCH1
AURKB,1,TP53BP1
DAB2IP,-1,PIK3R1
PPP2R5A,1,TGFBR1
UBXN2B,-1,AURKA
DIAPH1,1,CDH4
MAPK1,-1,CEBPA
APH1A_NCSTN_PSEN1_PSENEN,1,NOTCH1
NASP,-1,TRAF6
CAMK2A,1,PEA15
NRCAM,1,ANK2
AKT1,1,MDM4
SUN1,1,NUP153
CDK1,1,KAT7
PTPN5,-1,FYN
ADAM10,1,ERBB2
YAP1,-1,RUNX2
NLGN2,1,DLG4
CUL3_RBX1_SKP1,-1,BECN1
EPB41,1,NUMA1
GNG2,1,GNB1
GNB1,1,GNG2
PRKAA1,1,PIAS1
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,1,KPNA2
LARP1,1,AKT1S1_DEPTOR_MLST8_MTOR_RPTOR
CTDP1,-1,CDK1
CTDP1,1,WEE1
ATM,1,PPM1G
ABL2,1,IRF3
RAC1,1,ROCK1
CDK1,-1,BCL2L1
ABL1,-1,PDP1
MORC2,1,NAT10
CTNND1,1,RAC1
OPRK1,1,GNAZ
PPP1CC,1,RIGI
PLK1,1,AXIN2
MET,1,IQGAP1
MAPK1,1,DYRK1B
FZD2,1,DVL2
SH3GLB1,1,CBL
CHEK1,1,AURKB
AXIN2,1,GSK3B
GSK3A,1,RELA
ESPL1,1,RAD21
JAK2,1,BRD4
PAK6,1,SYNJ1
RBL2,1,RAD50
FZD4,1,DVL3
GABARAP,1,GPHN
FZD4,1,LRP5
MAPK1,-1,PGR
PRKCZ,-1,PIAS4
UBE3A,-1,RAD23B
TNK1,1,PLCG1
DVL1,-1,GSK3B
GSK3B,1,FBXO4
CSNK2A1,1,NOL3
DUSP16,-1,MTOR
MAPK8,-1,STAT6
AKAP5,1,PPP3CC
MAP2K6,1,PAK6
PTPRJ,-1,FLT3
TGFBR1,1,RHOA
CDK5,1,HTRA2
CSNK2A1,1,RANGAP1
CUL1_RBX1_SKP1,-1,PIK3R2
MAP3K1,-1,FADD
CTNND2,1,CDH5
RPS6KB1,1,ESR1
CHFR,-1,PBK
BRD4,1,EP300
PRKACA,1,TRIM71
GATA3,-1,CEBPB
DAB2IP,1,MAP3K5
CDK5,-1,HTR6
NEDD4L,1,NF2
MCF2,1,RHOA
CDK1,1,MAPK3
PAK3,1,SYN1
LATS2,-1,ABL1
GNGT1,1,PIK3CG
CCNH_CDK7_ERCC2_ERCC3_GTF2H1_GTF2H2_GTF2H2C_2_GTF2H3_GTF2H4_GTF2H5_MNAT1,1,ESR1
PLEKHG6,1,RAC1
CHEK2,-1,BLM
CUL1_SKP1_SKP2,-1,MYC
ITGB1BP1,-1,ITGB3
CUL1_SKP1_SKP2,-1,E2F1
PRKCQ,1,TBK1
TLR2,1,TICAM1
PSME3,-1,SIRT7
PRKCA,-1,PEA15
PIK3CA_PIK3R1,-1,BAD
SKIL,-1,SMAD2_SMAD4
DAB2IP,-1,NRAS
UCHL3,1,UBA52
MAPK8,1,MYC
CD79A_CD79B_P0DOX3_P0DOX7,1,SYK
DYRK1B,1,CDKN1B
FUS,1,DLG4
GRIN1_GRIN2A,1,CTTN
CUL3,1,KCTD10
CDK1,1,CC2D1A
BTRC_CUL1_SKP1,-1,BHLHE40
FGR,-1,IKBKG
EGFR,1,ATM
PIAS1,1,AKT1
PPP1R8,1,EZH2
ANP32A,1,CASP9
AKT1,-1,KHSRP
CBL,-1,EPHA2
RNF31,1,NR0B1
CCNB1_CDK1,-1,TP53BP1
PRKCA,-1,ITGB4
CUL3_RBX1_SKP1,-1,CEBPB
CUL3_RBX1_SKP1,-1,PIK3R2
VHL,1,TP53
SMAD3_SMAD4,1,YAP1
PPM1D,1,RUNX2
HSPA9,-1,MVD
PRKAA1,-1,SIRT7
MAPKAPK2,1,MDM2
NEDD4,-1,SPRY2
AURKB,-1,ARHGEF2
RNF7,-1,CDKN1B
SIRT2,-1,KAT2B
CDK4,-1,RUNX3
TLR9,1,TIRAP
CUL1_RBX1_SKP1,-1,GSTP1
GNG12,1,PIK3CA
EGFR,1,NIBAN2
CHUK,-1,CCND1
ARMC10,-1,TP53
TP53INP1,1,GABARAP
PRKCB,1,CFLAR
PRKCB,1,RAF1
TTI1,1,DEPTOR_EEF1A1_MLST8_MTOR_PRR5_RICTOR
SMO,1,GATA3
SRC,1,FHIT
PTPRJ,-1,PDGFRB
AMOTL2,1,SRC
MTNR1B,1,GNAI3
MAPK14,-1,CDC25C
NFASC,1,ANK3
SPRY1,-1,SOS1
SLBP,1,H3-4
CDK11A,1,PAK1
ATM,1,WRAP53
MAPK14,1,FOXO3
TLN1,1,ITGB4
SRC,-1,YY1
GNB3,1,PIK3CA
F12,1,GP1BA_GP1BB_GP5_GP9
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,1,FOXO4
TRIM23,1,TRAF6
CAMK2A,1,ID1
WWP1,-1,TP73
SIRT7,-1,RAN
CDK1,-1,RAB1A
SMAD3_SMAD4,1,ATF2
MAPK8,-1,RXRA
MYOG,-1,FBXO32
PIM1,1,CDKN1A
PTP4A3,-1,EZR
MAPK14,-1,GSK3B
MAPK8,-1,AIMP1
ATM,1,FBXW7
CARM1,-1,RUNX1
CHUK,-1,TSC2
CUL1_FBXW7_SKP1,-1,BIRC2
PAX3,1,LEF1
PPP2CA,1,MDM2
UBE2N,1,TRIM63
TRAF2,1,TICAM1
CSNK2A1,-1,CTNNA1
RNF8,1,BLM
USP24,1,BAX
NFKB1_RELA,1,SP1
LRP5,-1,APC_AXIN1_GSK3B
PPP1CA,1,PFN1
AKT2,1,EZR
SH3RF1,1,RAC2
CUL1_RBX1_SKP1,-1,CHUK
AKT1,-1,HTRA2
RAD23B,1,CCNH_CDK7_ERCC2_ERCC3_GTF2H1_GTF2H2_GTF2H2C_2_GTF2H3_GTF2H4_GTF2H5_MNAT1
IKBKE,1,STAT1
MAPK1,-1,TSC1
SNX9,1,DNM1
LAT,1,PIK3R2
PRKAA1,-1,RB1
MAPK8,-1,PPARG
KAT2B,-1,GLI1
MELK,1,EZH2
FZD2,1,LRP6
AURKB,-1,HDAC5
RPS6KA5,1,NFKB1_RELA
FGG,-1,FN1
CC2D1A,1,RAD21
CDH4,1,CTNNB1
SRC,1,EPHA2
ADRB2,1,GNAL
CSNK2A1,-1,TTI1
PRKAA1,-1,RAF1
MMP9,1,TGFB1
PRKCA,1,TP73
AKT1,1,YWHAZ
PPP2CA,-1,MAP2K2
ITGA2B_ITGB3,1,FGA
RACK1,1,LARP4B
ACVR1B,1,TDP2
MAPK14,1,CFLAR
RELA,1,HDAC4
CSNK2A1,1,OTUD5
ITGA6_ITGB4,1,PIK3CA_PIK3R1
TGFBR2,1,PIK3R2
HRAS,1,PIK3CB
FYN,1,CD79A_CD79B_P0DOX3_P0DOX7
PLK1,1,RAN
CDK4,-1,BRCA1
DRD2,1,GNB5
RPS6KA1,1,FLNA
ADAM10,1,NOTCH1
BCAR1,1,PIK3R1
PRKAA2,1,TSC1
LRRK1,1,CDK5RAP2
MDM2,-1,PPARG
GIT1,1,MAP2K1
AKT1,-1,MAP2K4
ARHGEF25,1,RAC1
MAPK14,-1,RB1
PRKAA1,-1,HDAC4
PTPN1,-1,EPOR
FYN,1,MAPK14
PPP1CA,-1,AURKA
AURKB,1,ATM
PTPN6,-1,VAV1
CDK1,-1,PML
CSNK2B,-1,SET
DAB2IP,-1,CTNNB1
TNFRSF1B,1,TRAF1
MCL1,-1,BAX
FZD5,1,LRP6
MAPK9,-1,CDC25C
VCP,1,UFD1
F2RL2,1,GNA12
PRKACA,-1,GNA13
CDK1,-1,PTHLH
TAOK1,1,STK4
PPP2CA,-1,HDAC2
ABL1,1,ATR
F2RL3,1,GNAL
CDK1,-1,NCOA3
CAMKK1,1,AKT1
CAPN1,-1,F2RL1
DOK1,-1,ITGB1
AURKB,-1,HDAC9
MAPK3,-1,PGR
FHL1,-1,RBPJ
HIPK2,1,MECP2
GNGT1,1,PIK3CA_PIK3R1
ERRFI1,-1,ERBB2
SMURF2,-1,SMAD5
AKT2,-1,RAF1
CIC,1,ACTL6A_ARID1A_ARID1B_ARID2_SMARCA4_SMARCB1_SMARCC1_SMARCC2_SMARCD1_SMARCE1
FZD6,1,DVL1
PIK3AP1,1,PIK3CA
PPP3CA_PPP3R1,1,NFATC1
CSNK2A1,1,IL16
CHEK1,-1,E2F6
CBLB,-1,PIK3R2
IKBKE,-1,FOXO3
PTPN12,-1,ABL1
ADAM17,1,TGFA
CDKN1A,-1,CDK3
PTPN5,1,MAPK14
PRKCD,-1,TRIM28
STUB1,-1,SMAD4
TAOK1,1,STK3
MOB1A,1,LATS2
FYN,1,TRIO
PTH1R,1,GNAQ
PTK2,1,TRIO
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,1,FOXO1
PLK1,1,MYC
SF1,-1,FUS
CSNK2A1,1,XPC
NGEF,1,RHOA
ZRANB1,-1,TWIST1
SIRT7,-1,DDB1
SKP2,-1,SMAD4
MET,1,GSK3B
PRKAA1,-1,CRTC2
F2,1,F2RL3
TP53BP2,-1,PPP1R14A
PAK1,1,ESR1
CTNNB1,-1,PPARG
SDC4,1,DVL3
MAPK1,-1,CDKN1A
AREL1,-1,SEPTIN4
CUL1_RBX1_SKP1,-1,CCND2
ERBB3,1,PIK3CG
ITGB4,1,PIK3CG
PRKCD,1,DAP3
TANK,1,DUSP14
CHEK2,1,SOD1
NF2,1,LATS2
PPP1CC,1,CASP2
CUL1,-1,CDKN1B
AKT1,-1,IRAK1
LCK,1,LAT
KRAS,1,PIK3CA
PRKCA,1,CFLAR
CCNE2_CDK2,1,CDC25C
SH2B2,-1,INSR
PTPN11,-1,ITK
EGLN2,-1,FOXO3
DCTN6,1,PLK1
BTRC_CUL1_SKP1,1,NFKB1
DEPTOR,-1,AKT1S1_DEPTOR_MLST8_MTOR_RPTOR
MAPK8,1,CDKN1A
ADRB1,1,GNAL
ATG14,1,PIK3C3
PDPK1,-1,ITGB3
GSK3B,-1,MAP3K4
CCNB1_CDK1,1,KMT5A
CDK2,1,PRKAR1A
WWTR1,-1,PPARG
PDGFRA,1,SRC
TP53,1,CREBBP_EP300
APC_AXIN1_GSK3B,-1,ROR2
GSK3B,-1,CCND1_CDK4
PAK2,-1,MKNK1
CDK1,1,CDC7
TBR1,1,FOXP2
CHEK2,-1,RASGRF1
TGFBR1,1,RAC1
RNF31,1,IKBKG
DDX5,1,RUNX2
PRKCD,1,ADRA2A
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,-1,HDAC4
RNF138,-1,LEF1
OTUB1,-1,ESR1
PRKCG,-1,STXBP1
HDAC1,-1,MYOD1
GOPC,-1,ADRB1
KEAP1,1,CUL3_RBX1_SKP1
BTRC_CUL1_SKP1,-1,ATF4
HSPA1A,-1,NR3C1
HRAS,1,PIK3CA_PIK3R1
RBPJ,1,MAML3
CUL5,-1,DAB1
CSNK2A1,-1,CDC25C
AKT1,1,CREBBP_EP300_KAT2B
PIK3R3,1,PIK3CA_PIK3R1
TLR9,1,TICAM1
F2RL3,1,GNAO1
KIF7,1,GLI1
MAPK1,-1,BAD
CAPN2,1,GSK3A
NR3C1,1,KAT2B
CUL1_RBX1_SKP1,-1,BRCA1
PAK1,1,AURKA
ARHGEF5,1,RHOA
MAPK3,1,SP3
TP53,1,BAK1
AKT1,1,TP53RK
DAXX,1,MDM2
MAP4K3,1,PRKCQ
CDK5,1,SRC
MAPK3,-1,APC_AXIN1_GSK3B
SMAD6,-1,NR2C2
AKT2,-1,HTRA2
PRKACA,1,AURKA
SOCS1,1,CUL2_ELOB_ELOC_RBX1_VHL
F2RL3,1,GNA12
HDAC3,1,SMAD7
GAB2,1,PIK3CA_PIK3R1
CASP8AP2,1,NFKB1
CAMK2A,1,PTK2
TRADD,1,CASP8
PTPN1,-1,CAV1
PRKCB,1,ICOSLG
PJA2,-1,PRKAR1B
SIRT2,-1,MYOD1
TTK,-1,ABL1
UBE2I,1,FOXL2
AKT2,1,CREB1
ATR,1,XPC
PPP2R5B,1,CASP3
CUL3_RBX1_SKP1,1,BMI1
TAOK3,1,STK3
CNKSR1,1,RASSF1
GSK3A,-1,ANKRD28
TLR4,1,MAPK14
CDK4,-1,MYOG
AKT1,1,MVD
CHEK2,1,FOXM1
HSP90AA1,1,PPP5C
HSP90AA1,1,FLCN
PRKACA,1,TPH1
CSNK2A1,-1,SET
IL6R,1,JAK2
MAML1,-1,H4C6
ANAPC1_ANAPC10_ANAPC11_ANAPC13_ANAPC2_ANAPC4_ANAPC5_ANAPC7_CDC16_CDC23_CDC26_CDC27,-1,CLSPN
GOPC,1,BECN1
MAP2K6,1,CRK
CSNK2A1,-1,FKBP4
CSNK2A1,-1,CASP2
PPP2CA,1,CHEK2
TRIB3,-1,AKT1
SMURF1,-1,DAB2IP
EP300,1,MYOD1
PIAS1,1,TP53BP1
RND1,1,MAPK8
NBR1,1,MAP1LC3A
PRKCZ,-1,GSK3B
CDK5_CDK5R1,-1,MAP2K1
CAMK2A,-1,GABBR1
RAD50,1,MRE11
RET,1,AFAP1L2
DEPTOR_EEF1A1_MLST8_MTOR_PRR5_RICTOR,1,ELP1
NR4A3,-1,BCL2
CDK1,1,AKAP12
NPM1,1,FBXW7
CDK2,1,UBE2A
SKP2,-1,CDKN1A
SRC,1,RAPGEF1
SRC,1,FHOD1
MTNR1A,1,GNAO1
GNB1,1,PIK3CA
NCOA1,1,STAT5A
CHEK2,1,PSME3
RRAGC,1,AKT1S1_DEPTOR_MLST8_MTOR_RPTOR
TNPO1,1,PER1
PRKACA,-1,CDK16
SMAD7,1,TAB3
RPS6KB1,-1,TRIB2
CRBN_CUL4A_DDB1_RBX1,-1,LATS2
CRBN_CUL4A_DDB1_RBX1,-1,LATS1
CCNE2_CDK2,-1,MYOD1
FZR1,1,UBE2S
MAPK3,-1,CASP9
MAF,-1,ETS1
PPP1CA,-1,NEK2
MAP2K1,1,ARRB2
HMGA2,-1,E4F1
MAVS,1,CASP8
ARHGAP1,-1,CDC42
JDP2,-1,JUN
NCOA1,1,ESR1
AKT3,-1,STK4
CRTC2,1,NR3C1
GATA2,-1,SPI1
CHEK1,1,RB1
NEK1,1,ATRIP
ARHGEF6,1,RAC1
CUL1_FBXW7_SKP1,-1,FOXM1
ITGB4,1,PIK3CB
ERBB3,1,PIK3CB
GSK3B,1,TP53
MAPK3,1,TP53
HSPA8,1,RNF5
APBA1,1,CASK
DVL2,1,LRP6
PRKACA,1,RASGRF1
AKT1,-1,FBXO31
SIRT1,1,PLCG1
PAK2,-1,NF2
CDK7,1,ESR1
BRSK2,1,PRKAA1
TRIM24,1,AR
BIRC2,-1,CASP2
PIK3R6,-1,PIK3CA_PIK3R1
BLM,1,UIMC1
DEPTOR_EEF1A1_MLST8_MTOR_PRR5_RICTOR,1,YAP1
FZD5,1,DVL1
KAT5,1,MYOD1
PKM,1,RBBP8
CRHR1,1,GNAI1
NAT10,1,PARP1
PPP2CA,-1,TRAF2
MARK2,1,PARD3
CCNE2_CDK2,-1,SIRT2
